Link,Rodzaj (nośnik),Dział,Autor,Tytuł,Tytuł originału,Język,Wydawca,Rok wydania,Rodzaj oprawy,Wymiary,Liczba stron,Ciężar,Wydano,ISBN,EAN/UPC,Image,Description,Kategoria
/pl/jadlonomia_kuchnia_roslinna__100_przepisow_nie_tyl-9788363696351,książka / book,Książki i czasopisma / Books and periodicals,Marta Dymek,Jadłonomia Kuchnia roślinna – 100 przepisów nie tylko dla wegan,,polski,Dwie Siostry,2020,Twarda,17.0x21.5,282,"0,714 kg",12.04.2017,9788363696351 (9788363696351),9788363696351,/img/product_images_new/397/321397_01_jadlonomia.300.jpg,"Pierwsza książka kucharska twórczyni „Jadłonomii” – najpopularniejszego polskiego bloga o kuchni roślinnej. Czy łodyga brokułu nadaje się do jedzenia? Do czego wykorzystać natkę marchewki? Jak zrobić bezmięsny pasztet na świąteczny stół? Odpowiedź na te i wiele innych pytań znajdziecie w długo wyczekiwanej książce Marty Dymek  – znanej z programu „Dzień Dobry TVN” autorki „Jadłonomii”, najpopularniejszego bloga w polskim internecie poświęconego kuchni roślinnej, Kulinarnego Bloga Roku 2013. Autorka skomponowała ponad 100 przepisów na wegańskie śniadania, obiady i kolacje z bulw, korzeni i liści. Tu burak zmienia się w ciasto czekoladowe, pietruszka występuje w parze z gruszką, a z garści kapusty powstają chrupiące chipsy. Pozycja obowiązkowa dla wszystkich jaroszy i tych, którzy do tej pory nie wyobrażali sobie bezmięsnego obiadu. Informacja dotycząca wprowadzenia produktu do obrotu: Ten produkt został wprowadzony na rynek przed 13 grudnia 2024 r. zgodnie z obowiązującymi wówczas przepisami (Dyrektywą o ogólnym bezpieczeństwie produktów). W związku z tym może on być nadal sprzedawany bez konieczności dostosowania do nowych wymogów wynikających z Rozporządzenia o Ogólnym Bezpieczeństwie Produktów (GPSR). Produkt zachowuje pełną legalność w obrocie, a jego jakość i bezpieczeństwo pozostają zgodne z obowiązującymi wcześniej standardami. Information regarding product placement on the market: This product was placed on the market before December 13, 2024, in accordance with the applicable regulations at the time (the General Product Safety Directive). As a result, it can continue to be sold without needing to meet the new requirements introduced by the General Product Safety Regulation (GPSR). The product remains fully compliant with all previously valid legal standards, ensuring its continued quality and safety.","Książki kucharskie i diety, Poradniki"
/pl/central_park-9788378853848,książka / book,Książki i czasopisma / Books and periodicals,Guillaume Musso,Central Park,,francuski,ALBATROS,2015,Miękka ze skrzydełkami,14.0x20.5,352,"0,445 kg",12.08.2015,9788378853848 (9788378853848),9788378853848,/img/product_images_new/591/209591_01_central_park.300.jpg,"Najnowsza powieść mistrza thrillera i jednego z najpoczytniejszych pisarzy w historii literatury francuskiej. 8 rano. Alice i Gabriel budzą się na ławce w Central Parku skuci ze sobą kajdankami. Nie znają się i nie pamiętają, żeby się kiedykolwiek spotkali. Poprzedniej nocy Alice bawiła się z przyjaciółkami na Polach Elizejskich, a Gabriel grał na pianinie w dublińskim klubie. Niemożliwe? A jednak… Jak wplątali się w tę niebezpieczną historię? Plamy czyjej krwi znajdują się na koszulce Alice? Dlaczego w jej broni brakuje jednego pocisku?",
/pl/dziewczyna_z_brooklynu-9788365781338,książka / book,Książki i czasopisma / Books and periodicals,Guillaume Musso,Dziewczyna z Brooklynu,La fille de Brooklyn,francuski,Albatros,2017,Miękka ze skrzydełkami,14.5x20.5,368,"0,464 kg",,9788365781338 (9788365781338),9788365781338,/img/product_images_new/811/326811_01_dziewczyna_z_brooklynu.300.jpg,"Guillaume Musso, który od lat utrzymuje się na pierwszym miejscu listy najpopularniejszych francuskich pisarzy, słusznie nazywany jest mistrzem suspensu! Doskonale pamiętam ten moment: stoimy nad brzegiem morza, patrząc, jak zachodzące słońce rozświetla horyzont. Wtedy Anna zapytała: „Czy wciąż byś mnie kochał, gdybym zrobiła coś naprawdę złego?“. Co mogłem odpowiedzieć? Anna była kobietą mojego życia. Za trzy miesiące mieliśmy się pobrać. Oczywiście, że ją kochałem, niezależnie od tego, co zrobiła. Tak przynajmniej myślałem, gdy ona gorączkowo szperała w torebce i wręczała mi zdjęcie, mówiąc: „Oto, co zrobiłam“. Patrzyłem oszołomiony na jej sekret i wiedziałem, że nasz los odmienił się bezpowrotnie. Zszokowany, odszedłem bez słowa. Kiedy wróciłem, było już za późno – Anna zniknęła. Od tamtej chwili wciąż jej szukam. Informacja dotycząca wprowadzenia produktu do obrotu: Ten produkt został wprowadzony na rynek przed 13 grudnia 2024 r. zgodnie z obowiązującymi wówczas przepisami (Dyrektywą o ogólnym bezpieczeństwie produktów). W związku z tym może on być nadal sprzedawany bez konieczności dostosowania do nowych wymogów wynikających z Rozporządzenia o Ogólnym Bezpieczeństwie Produktów (GPSR). Produkt zachowuje pełną legalność w obrocie, a jego jakość i bezpieczeństwo pozostają zgodne z obowiązującymi wcześniej standardami. Information regarding product placement on the market: This product was placed on the market before December 13, 2024, in accordance with the applicable regulations at the time (the General Product Safety Directive). As a result, it can continue to be sold without needing to meet the new requirements introduced by the General Product Safety Regulation (GPSR). The product remains fully compliant with all previously valid legal standards, ensuring its continued quality and safety.",
/pl/potem-9788376590158,książka / book,,Guillaume Musso,Potem,ET APRES...,francuski,Albatros,2009,Miękka ze skrzydełkami,12.2x19.5,304,"0,32 kg",,9788376590158 (9788376590158),9788376590158,/img/product_images_new/648/89648_01_potem.300.jpg,"Nowojorski adwokat Nathan Del Amiro robi karierę kosztem zaniedbywanej rodziny. Jego żona, Mallory, decydeje się odejść, choć wciąż go kocha. Pewnego razu w kancelarii Nathana zjawia się Garrett Goodrich, chirurg, ordynator oddziału opieki paliatywnej, opiekun ludzi beznadziejnie chorych. Posiada on szczególny dar - dostrzega świetlistą aureolę nad osobami, które mają rychło zejść z tego świata. Goodrich w sposób zawoalowany mówi Nathanowi, że i on wkrótce umrze. Od tej pory Nathan inaczej patrzy na świat, zdaje sobie sprawę, że zawiódł ukochaną żonę. Stara się ułożyć stosunki z Mallory i córką, bierze na siebie winę za wypadek, którego nie spowodował. Ścigając się z czasem, nie od razu pojmuje, że jego przeznaczeniem jest zostać Posłańcem...",
/pl/uratuj_mnie-9788373594630,książka / book,Książki i czasopisma / Books and periodicals,Guillaume Musso,Uratuj mnie,SAUVE-MOI,francuski,Albatros,2007,Miękka ze skrzydełkami,12.2x19.4,368,"0,375 kg",,9788373594630 (9788373594630),9788373594630,/img/product_images_new/612/178612_01_uratuj_mnie.300.jpg,"Nie wyznając sobie swoich uczuć, para zakochanych żegna się na lotnisku. Samolot, do którego wsiada dziewczyna rozbija się krótko po starcie. Ale to jeszcze nie koniec... Czy miłość okaże się silniejsza od śmierci""",
/pl/bedziesz_tam-9788373596825,książka / book,Książki i czasopisma / Books and periodicals,Guillaume Musso,Będziesz tam?,Seras tu la?,francuski,Albatros,2014,Miękka ze skrzydełkami,13.0x20.0,318,"0,329 kg",,9788373596825 (9788373596825),9788373596825,/img/product_images_new/993/62993_01_bedziesz_tam.300.jpg,"Trzecia powieść niezwykle popularnego we Francji pisarza, autora bestsellerów Potem... oraz Uratuj mnie, którego firmowym znakiem jest nieposkromiona fantazja i ogromna wrażliwość. Elliott, uznany chirurg, ma sześćdziesiąt lat i niedługo umrze. Śmiertelna choroba nie daje mu nadziei na przyszłość. Największą radością jego życia jest dorosła już córka, Angie, a największym pragnieniem, raz jeszcze ujrzeć ukochaną kobietę - zmarłą w tragicznych okolicznościach przed trzydziestoma laty Ilenę. Podczas jednej z misji humanitarnych w Kambodży, po operacji małego chłopca, Elliott otrzymuje od jego dziadka dziwny flakonik z trzema złotymi pigułkami, dzięki którym będzie ponoć mógł spełnić swoje największe marzenie. Gdy zażywa pierwszą z ampułek jego świat ulega całkowitej przemianie - może podróżować w czasie, po raz kolejny przeżywa swoją młodość... Czy uda mu się ocalić przed śmiercią ukochaną kobietę?","Psychologiczna, Powieść zagraniczna, Społeczno-obyczajowa"
/pl/poniewaz_cie_kocham-9788373598508,książka / book,Książki i czasopisma / Books and periodicals,Guillaume Musso,Ponieważ Cię kocham,PARCE QUE JE T'AIME,francuski,Albatros,2012,Miękka ze skrzydełkami,12.3x19.5,304,"0,32 kg",,9788373598508 (9788373598508),9788373598508,/img/product_images_new/098/63098_01_poniewaz_cie_kocham.300.jpg,"W centrum handlowym, wskutek nieuwagi opiekunki, znika bez śladu pięcioletnia Layla. Nikt nie żąda okupu, a prowadzone przez policję poszukiwania okazują się bezowocne. Załamani tragedią rodzice, szanowany psycholog i znakomita skrzypaczka, obwiniają się wzajemnie i rozstają. Mark dosłownie ląduje na ulicy, zaś jego żona Nicole rzuca się w wir pracy. Pięć lat później ścieżki obojga małżonków ponownie się krzyżują. Mark ratuje życie wracającej po koncercie do domu żonie, zaatakowanej przez bandytę z nożem. Niedługo potem Layla pojawia się dokładnie w tym samym miejscu, w którym zniknęła. Co działo się z dziewczynką przez pięć lat? Zaskakujący powrót córki to nie jedyna niespodzianka, jaką los zgotował bohaterom...",
/pl/kim_bylbym_bez_ciebie-9788376593753,książka / book,Książki i czasopisma / Books and periodicals,Guillaume Musso,Kim byłbym bez ciebie,,polski,Albatros,2011,Miękka ze skrzydełkami,14.5x20.5,360,"0,448 kg",,9788376593753 (9788376593753),9788376593753,/img/product_images_new/901/89901_01_kim_bylbym_bez_ciebie.300.jpg,"Kolejna znakomita powieść Guillaume Musso, autora niezapomnianego ""Potem"", romantyczny kryminał, w którym świat rzeczywisty miesza się z fantazją, a przestępstw dokonuje się z wdziękiem i w białych rękawiczkach. W życiu Gabrielle najważniejsi są dwaj mężczyźni - ojciec i ukochany. Jeden z nich jest złodziejem, drugi policjantem. Ojciec dziewczyny, Archibald, to przestępca starej daty - okrzyknięty najprzebieglejszym przestępcą wszech czasów, oczytany erudyta, który z niewymuszonym urokiem kradnie największe dzieła sztuki. Martin Beaumont zawodowo zajmuje się ściganiem ludzi pokroju Archibalda. Młody, obdarzony fantastyczny temperamentem, staje właśnie przed życiową szansą - pojmaniem legendarnego złodzieja. Żaden z nich nie wie, kim jest ten drugi.",
/pl/zamien_chemie_na_jedzenie-9788324020454,książka / book,Książki i czasopisma / Books and periodicals,Julita Bator,Zamień chemię na jedzenie,,polski,Znak,2020,Miękka,14.0x20.5,286,"0,34 kg",28.08.2013,9788324020454 (9788324020454),9788324020454,/img/product_images_new/803/142803_01_zamien_chemie_na_jedzenie.300.jpg,"Książka, która nie zawiera chemii ani polepszaczy smaku! Co to znaczy zdrowo się odżywiać? Zacznij od unikania chemicznych dodatków. Nie tylko nie są potrzebne, one szkodzą! Jednego czekoladowego batona można przegryźć bez obaw, ale rozmaite barwniki, słodziki, wzmacniacze smaku i aromaty zjedzone także w płatkach śniadaniowych, w domowej(!) zupie czy lodach sumują się. I rujnują twoje zdrowie. Są przyczyną alergii, niestrawności, złego samopoczucia, a być może także zespołu ADHD. Niewiele przeprowadzono rzetelnych badań dotyczących sztucznych dodatków do żywności. Julita Bator weryfikuje dane od producentów. Ponieważ dzieci autorki wykazują silną alergię na „polepszacze” i konserwanty musiała zmienić styl odżywiania się i życia całej rodziny. Od czterech lat próbuje, nie wydając dużych sum na kupowanie wyłącznie ekologicznych produktów, żyć bez „chemii”. Jej książka może być dla nas przewodnikiem po kuchni, która pachnie tak, jak jedzenie pamiętane z naszego dzieciństwa. W dwudziestu rozdziałach udziela porad, jak unikać szkodliwej żywności, ale także jakie naczynia stosować w kuchni, jak przemycać wartościowe produkty w potrawach. Podaje 81 przepisów, które przywracają polskiej kuchni dawną, utraconą przed laty świetność.","Poradniki, Zdrowie i uroda"
/pl/fatalna_lista-9788372296344,książka / book,Książki i czasopisma / Books and periodicals,Siobhan Vivian,Fatalna lista,,polski,Feeria,2020,Miękka,14.5x20.5,408,"0,378 kg",,9788372296344 (9788372296344),9788372296344,/img/product_images_new/393/314393_01_fatalna_lista.300.jpg,"Piękno i brzydota nie zawsze są kwestią wyglądu. Wyobraź sobie, że gdy przychodzisz do szkoły, oczy wszystkich są wbite w jeden punkt. W listę. Czy znajdziesz na niej swoje nazwisko? A jeśli tak, to w której kategorii? Co roku ktoś - nie wiadomo, kto - wybiera dwie dziewczyny z każdego rocznika. Jedna zostaje okrzyknięta najpiękniejszą, druga - najbrzydszą. O tych spoza listy natychmiast się zapomina. Wybrane nagle znajdują się w centrum uwagi całej szkoły. Na liście są nazwiska ośmiu dziewcząt. W świecie po liście ich życie już nigdy nie będzie takie samo.","Dla dzieci i młodzieży, Literatura dla młodzieży"
/pl/z_pierwszej_pilki-9788382802894,książka / book,Książki i czasopisma / Books and periodicals,Remigiusz Mróz,Z pierwszej piłki,,polski,Filia,2022,Miękka ze skrzydełkami,13.5x20.5,656,"0,66 kg",09.11.2022,9788382802894 (9788382802894),9788382802894,/img/product_images_new/372/727372_01_z_pierwszej_pilki.300.jpg,"Nim doszło do tragedii, Rewera Opole została okrzyknięta największym fenomenem polskiego futbolu. W efektowny sposób awansowała do najwyższej klasy rozgrywkowej, a potem rozbijała rywali jednego po drugim. Wszystko skończyło się, gdy trener i piętnastu piłkarzy zginęło w tragicznym wypadku. Teraz klub, pozbawiony większości kadry, znalazł się na skraju przepaści. Nowy szkoleniowiec jest zwalnianym z kolejnych drużyn wyrzutkiem, a jego zespół składa się z niedoświadczonych, młodych chłopaków z podwórka. Czy uda im się stawić czoła najlepszym ligowym zespołom? I obronić to, co wywalczyli ich poprzednicy? Kibice pokładają największe nadzieje w nastolatku grającym z numerem 15, którego marzeniem jest podbicie piłkarskiego świata. Popełnia on jednak tragiczny błąd, który kosztować może go nie tylko karierę, ale także życie.","Kryminały, Powieść polska"
/pl/milosc_czyni_dobrym-9788328715509,książka / book,Książki i czasopisma / Books and periodicals,Katarzyna Bonda,Miłość czyni dobrym,,,Muza,2020,,20.5x13.0,,"0,54 kg",,,9788328715509,/img/product_images_new/607/573607_01_milosc_czyni_dobrym.300.jpg,,"Kryminały, Powieść polska"
/pl/florystka-9788377589618,książka / book,Książki i czasopisma / Books and periodicals,Katarzyna Bonda,Florystka,,polski,Muza,2015,Miękka,11.1x18.0,576,"0,30 kg",28.01.2015,9788377589618 (9788377589618),9788377589618,/img/product_images_new/048/195048_01_florystka.300.jpg,"Hubert Meyer popełnił błąd w profilu i porzucił pracę w policji. Stary przyjaciel prosi go o pomoc w przesłuchaniu młodej kobiety, w związku z zaginięciem jej 9-letniej córki. Policjanci próbują łączyć tę sprawę z bestialskim zabójstwem 11-letniego Amadeusza, którego matka jest szanowaną w mieście florystką. Okazuje się, że była ona ostatnią osobą, która widziała Zosię żywą. Florystka początkowo pomaga w poszukiwaniach, ale gdy ciało dziecka odnajduje się na tym samym cmentarzu, gdzie pochowano Amadeusza, staje się główną podejrzaną. Osoba odpowiedzialna za wprowadzenie produktu na rynek Unii Europejskiej / die für das Inverkehrbringen des Produkts auf dem Markt der Europäischen Union verantwortliche Person / Responsible Person MUZA SA ul. Sienna 73 Warszawa 00-833 PL [email protected] Producent/Hersteller/Manufacturer Informacje dotyczące bezpieczeństwa / Sicherheitsinformationen / Safety Information Nie dotyczy",
/pl/kiedys_cie_odnajde-9788366195059,książka / book,Książki i czasopisma / Books and periodicals,Małgorzata Rogala,Kiedyś Cię odnajdę,,polski,Skarpa Warszawska,2019,Miękka,13.5x20.5,296,"0,305 kg",,9788366195059 (9788366195059),9788366195059,/img/product_images_new/345/453345_01_kiedys_cie_odnajde.300.jpg,"Czy jeden koszmar to za mało? Weronika miała dziewiętnaście lat, kiedy jej matkę brutalnie zgwałcono i zamordowano. Policji nie udało się złapać zwyrodnialca, który się tego dopuścił, więc sprawę umorzono. Gdyby nie Olga, jej najlepsza przyjaciółka, Weronice trudniej byłoby się otrząsnąć po tej tragedii. Po dziesięciu latach w podobnych okolicznościach ginie Olga. I znowu brak postępów w śledztwie. Tym razem Weronika zaczyna prywatne dochodzenie, w którym głównym podejrzanym jest jeden z byłych współpracowników jej przyjaciółki. Czy ten trop nie zwiedzie jej na manowce?","Powieść polska, Kryminały"
/pl/musze_to_wiedziec-9788328053823,książka / book,Książki i czasopisma / Books and periodicals,Karen Cleveland,Muszę to wiedzieć,Need to know,polski,W.A.B.,2019,Miękka ze skrzydełkami,14.0x20.0,352,"0,392 kg",06.06.2018,9788328053823 (9788328053823),9788328053823,/img/product_images_new/417/381417_01_musze_to_wiedziec.300.jpg,"Hit z USA, top 10 bestsellerów „New York Timesa”. Idealny mąż. Idealny ojciec. Idealny… kłamca? Vivian Moore to matka czwórki dzieci, szczęśliwa żona idealnego ojca i męża, Matta. Jednocześnie to również analityczka CIA zajmująca się rozpracowywaniem działalności rosyjskich szpiegów w USA. Pewnego dnia dociera do zawartości komputera potencjalnego rosyjskiego współpracownika. To, co tam znajduje, zagraża wszystkiemu, co dla niej ważne – jej rodzinie, jej pracy, jej samej… Vivian obiecała bronić swojego kraju przed wszystkimi wrogami, obcymi i domowymi. Ale teraz stoi przed niemożliwymi wyborami. Rozdarta między lojalnością a zdradą, miłością a podejrzliwością, komu może zaufać?",Kryminały
/pl/podpalona_od_koszmarow_przeszlosci_nie_ma_ucieczki-9788361299653,książka / book,Książki i czasopisma / Books and periodicals,Mark Billingham,Podpalona Od koszmarów przeszłości nie ma ucieczki...,The Burning Girl,angielski,G+J Gruner+Jahr Polska,2009,Miękka,13.0x19.5,364,"0,29 kg",,9788361299653 (9788361299653),9788361299653,/img/product_images_new/405/45405_01_podpalona.300.jpg,"Jessica Clarke została podpalona przed dwudziestoma laty. Sprawcę szybko ujęto i gdy przyznał się do winy, trafił do więzienia. Jeszcze jeden płatny zabójca znikł z ulic Londynu. Kto wobec tego nęka  byłą policjantkę Carol Chamberlain twierdząc, że to on jest prawdziwym podpalaczem? Carol zwraca się o pomoc do Toma Thorne’a. Inspektor ma tymczasem mnóstwo problemów z serią zabójstw, która prawdopodobnie jest wynikiem wojny o wpływy dwóch rywalizujących gangów. Nie układa mu się także współpraca z nadinspektorem. Wolałby chyba raczej ścigać kolejnego psychopatę niż poznawać mroczne sekrety świata zorganizowanej przestępczości. ""Death Message"", siódmy tom z cyklu poczytnych kryminałów o detektywie Tomie Thornie,  autorstwa Marka Billinghama, otrzymał nagrodę Theakston's Old Peculier 2009, przyznawaną przez czytelników dla najlepszej powieści kryminalnej roku. Billingham okazał się lepszy od Iana Rankina, Lee Childa i Vala McDermida! W Polsce, nakładem Wydawnictwa G+J ukazały się do tej pory 4 powieści z serii: Kokon, Mięczak, Ofiary, Podpalona. Kolejne w przygotowaniu.",
/pl/obled_-_trauma_-_katharsis_pakiet-9788379992874,książka / book,Książki i czasopisma / Books and periodicals,Erik Axl Sund,Obłęd / Trauma / Katharsis Pakiet,,polski,Sonia Draga,2015,Kartonowa,14.5x20.5,1167,"1,334 kg",,9788379992874 (9788379992874),9788379992874,/img/product_images_new/090/208090_01_obled_-_trauma_-_katharsis.300.jpg,"""Obłęd"" Policja znajduje w Sztokholmie zwłoki kilku chłopców. Noszą one ślady ciężkiego pobicia, są na nich dziwne znaki, jakby nakłuwano je igłami, a we krwi ofiar odkryto obecność środków odurzających. Do tego dwóm chłopcom sprawca obciął przed śmiercią genitalia, jednemu wydłubał oczy, obciął wargi i nos, a także powyrywał włosy z głowy. Śledztwo w sprawie zabójstw prowadzi komisarz policji, Jeanette Kihlberg. Ponieważ awansowała na to stanowisko niedawno, bardzo chce się wykazać. Jednak dochodzenie idzie jak po grudzie, bo sprawca nie zostawił żadnych śladów. Pani komisarz zdołała jedynie ustalić, że jeden z chłopców pochodził z Białorusi, a jeden z Afryki. Wiele wskazuje na to, że mogli paść ofiarą pedofila albo gangu przemycającego dzieci z Europy Wschodniej lub Afryki… Z Chin przybywa nielegalny imigrant. Ma kilkanaście lat i nazywa się Gao Lin. W Szwecji ma się skontaktować z kimś, kto się nim zaopiekuje. Jednak po drodze na umówione spotkanie poznaje kobietę, która prowadzi go do swojego mieszkania… ""Trauma"" Detektyw Jeanette Kihlberg musi przerwać śledztwo w sprawie zamordowanego chłopca imigranta, kiedy ginie wpływowy sztokholmski biznesmen. Zbrodnia ta nosi znamiona rytuału, a wiele wskazuje na to, że mógł to być również akt zemsty. Policja prosi o pomoc w przygotowaniu portretu psychologicznego sprawcy psycholog Sofię Zetterlund. Jeanette nie zaprzestaje pracy przy starym dochodzeniu i poszukiwań zaginionej Viktorii Bergmann. Ślady prowadzą do ekskluzywnej szkoły z internatem w Sigtunie, do Danii oraz wydarzeń z dalekiej przeszłości. ""Katharsis"" Trzeci tom bestsellerowej szwedzkiej trylogii Oblicza Victorii Bergman sprzedanej do 35 krajów! Wyróżniona m.in. nagrodą specjalną przez Szwedzką Akademię Twórców Literatury Kryminalnej! Poznaj najmroczniejsze zakamarki chorego ludzkiego umysłu!",
/pl/marysiu-_jak_myslisz-9788379433193,książka / book,Książki i czasopisma / Books and periodicals,Manuela Gretkowska,"Marysiu, jak myślisz...",,polski,ŚWIAT KSIĄŻKI,2013,Twarda,17.0x24.0,112,"0,45 kg",06.11.2013,9788379433193 (9788379433193),9788379433193,/img/product_images_new/382/150382_01_marysiu-_jak_myslisz.300.jpg,"To książka rodzinna, tak jak jest kino familijne. Młodsi wciągną się w przygody Marysi i jej braciszka Maksia wędrujących z mamą  przez czas. Dorosłych rozbawi  inne widzenie świata. Wszyscy będą mieli okazję zapoznać się z wiedzą filozoficzną starożytności i średniowiecza. Idee Platona zrozumieją nawet dzieci bawiące się w piasku.  Cynicy okażą się pierwszymi hippisami,  Marek Aureliusz postacią z ""Gladiatora"", natomiast Święta Hildegarda z Bingen gwiazdą rocka.  ""Jak myślisz Marysiu"" gwarantuje dobrą zabawę,",Dla dzieci i młodzieży
/pl/zbyt_wiele_i_nigdy_dosc_jak_moja_rodzina_stworzyla-9788326836169,książka / book,Książki i czasopisma / Books and periodicals,Mary L. Trump,Zbyt wiele i nigdy dość Jak moja rodzina stworzyła najniebezpieczniejszego człowieka na świecie,Too much and never enough,angielski,Agora,2021,Twarda,15.5x23.5,260,"0,528 kg",,9788326836169 (9788326836169),9788326836169,/img/product_images_new/179/544179_01_zbyt_wiele_i_nigdy_dosc_jak_moja_rodzina_stworzyla_najniebezpieczniejszego_czlowieka_na_swiecie.300.jpg,"„Mary L. Trump opisuje z perspektywy bliższej niż ktokolwiek przed nią, jak zrodził się człowiek bez serca, który wygrał wyścig do Białego Domu” - CNN Mary L. Trump swoje dzieciństwa spędziła w ogromnym domu dziadków w sercu nowojorskiej dzielnicy Queens. Tu dorastał też Donald Trump i jego bracia. Ich dojrzewanie - jak opisuje bratanica prezydenta i utytułowana psycholożka kliniczna - było ciągiem traum, niszczących relacji, oraz tragicznych doświadczeń odrzucenia oraz przemocy, do których dochodziło za zamkniętymi drzwiami rezydencji. Ponure wydarzenia w domu Trumpów Mary opisuje z zaskakującą dawką dowcipu i czarnego humoru. Jednocześnie z bezlitosną szczegółowością analizuje m.in. poturbowaną i bolesną relację Freda Trumpa z jego dwoma najstarszymi synami, Fredem Jr. oraz Donaldem, sposób, w jaki Donald budował pozycję w swoim klanie oraz to, w jak okrutny sposób ten ukochany syn i dziedzic odrzucił ojca, który zachorował na chorobę Alzheimera. Liczni eksperci, armia psychologów oraz dziennikarzy próbowała wyjaśnić niebezpieczne, ale też groteskowe zachowania Donalda Trumpa. To jednak Mary L. Trump ma kompetencję oraz unikalną wiedzę na temat własnej rodzinny, które są kluczem do stworzenia prawdziwie wielowymiarowego i mrocznego portretu najniebezpieczniejszego człowieka na ziemi.  Jako jedyna jest też w stanie opowiedzieć niezwykłą, przerażającą rodzinną sagę Trumpów. Nie tylko z powodu unikalnej wiedzy, ale także dlatego, że tylko jej Donald wyznał prawdę o jednej z najpotężniejszych, ale też najbardziej dysfunkcyjnych rodzin na świecie. „Ukazało się wiele książek na temat Donalda Trumpa, ale ta jest najważniejsza”. - Vanity Fair. „Łatwo zrozumieć, dlaczego prezydent Trump nie chciał, żeby ktokolwiek przeczytał tę książkę. Pokazuje ona bowiem, jak fałszywe są mity na jego temat, które sam stworzył i w które uwierzył”  - Los Angeles Times Informacja dotycząca wprowadzenia produktu do obrotu: Ten produkt został wprowadzony na rynek przed 13 grudnia 2024 r. zgodnie z obowiązującymi wówczas przepisami (Dyrektywą o ogólnym bezpieczeństwie produktów). W związku z tym może on być nadal sprzedawany bez konieczności dostosowania do nowych wymogów wynikających z Rozporządzenia o Ogólnym Bezpieczeństwie Produktów (GPSR). Produkt zachowuje pełną legalność w obrocie, a jego jakość i bezpieczeństwo pozostają zgodne z obowiązującymi wcześniej standardami. Information regarding product placement on the market: This product was placed on the market before December 13, 2024, in accordance with the applicable regulations at the time (the General Product Safety Directive). As a result, it can continue to be sold without needing to meet the new requirements introduced by the General Product Safety Regulation (GPSR). The product remains fully compliant with all previously valid legal standards, ensuring its continued quality and safety.",Biograficzna
/pl/agent-9788377999202,książka / book,Książki i czasopisma / Books and periodicals,Manuela Gretkowska,Agent,,polski,ŚWIAT KSIĄŻKI,2012,Twarda z obwolutą,13.5x22.0,224,"0,37 kg",09.05.2012,9788377999202 (9788377999202),9788377999202,/img/product_images_new/335/97335_01_agent.300.jpg,"Manuela Gretkowska w przebojowej formie! Od trzech lat, co roku wydaje znakomitą powieść. Do wnikliwej polsko-szwedzkiej „Miłości po polsku“ (2010) i polsko francuskim, obrazoburczym „Transie (2011) dorzuca brawurowego polsko-izraelskiego „Agenta“. Trzymająca w napięciu, doskonale, wręcz filmowo opowiedziana historia zaskakującego trójkąta miłosnego między Izraelem a Polską. Wciągająca, na przemian zabawna i wzruszająca fabuła z przejmującym finałem to jak zawsze u Gretkowskiej pretekst do mówienia o ważnych, niełatwych sprawach zamiatanych pod dywan poprawności. Szymon Golberg, ocalały z Holokaustu, ciągle atrakcyjny 60 –latek, biznesmen prowadzi podwójne życie. Kochającą go żonę Hannę zostawia coraz częściej w Tel Avivie żeby wyjechać służbowo do Polski. W Warszawie ulokował nie tylko firmę ale i nową miłość. Z młodą kochanką Dorotą ma syna. Szymon kocha obie kobiety i tak samo je oszukuje. Ale pewnego dnia, gdy żona postanawia odwiedzić go w Polsce,  sytuacja wymyka się spod kontroli. Jego życie zamienia się w karuzelę komiczno-dramatycznych wydarzeń. Gretkowska,  jak zwykle bezkompromisowo analizuje trudne relacje męsko-damskie. Odważnie punktuje absurdy polskiej rzeczywistości: hipokryzję, nacjonalizm, dwuznaczną rolę Kościoła, stereotypy polsko-żydowskie, uprzedzenia. Tworząc wielowymiarowe i sugestywne postacie nie pisze o narodach lecz o ludziach. Oni są najważniejsi: skomplikowani, wrażliwi, pogubieni. Każdy z nas  jest przecież inny: „Kiedy wychowa się wreszcie ludzi na ludzi, a nie na Żydów, Niemców, Palestyńczyków, Serbów, Polaków?“ – zadaje pytanie jeden z desperowanych bohaterów tej książki. „Agent“ to poruszająca powieść o sile uczuć, ukrytych pragnieniach, kłamstwie z miłości i jej braku, ze wszystkimi dramatycznymi konsekwencjami. „Wiem czego chcę, czego  nie chcę i ile jestem za to gotów zapłacić“ – powtarza swą życiową dewizę Szymon Golberg. Czyżby nie wiedział, że zapłacą za to także inni?",Społeczno-obyczajowa
