"SKU","Name","Attribute 1 name","Attribute 1 value(s)","Attribute 1 global","Attribute 1 visible","Attribute 2 name","Attribute 2 value(s)","Attribute 2 global","Attribute 2 visible","Attribute 3 name","Attribute 3 value(s)","Attribute 3 global","Attribute 3 visible","Attribute 4 name","Attribute 4 value(s)","Attribute 4 global","Attribute 4 visible","Attribute 5 name","Attribute 5 value(s)","Attribute 5 global","Attribute 5 visible","Autor","Wydawnictwo","Op Barcode","Height (cm)","Length (cm)","Width (cm)","Weight","Kod Ean","Liczba Stron","Oprawa","Rok Wydania","Description","Short description","Images","Categories","Stock","In stock?","Wc Cog Cost","Regular Price","Tax Status","Tax Class"
"9788382527964","Somatyczna terapia traumy Skuteczne narzędzia wzmacniania relacji umysł-ciało","Kod EAN","9788382527964","0","1","Tutuł","Somatyczna terapia traumy Skuteczne narzędzia wzmacniania relacji umysł-ciało","0","1","Autor","Jordan Dann","0","1","Wydawnictwo","Czarna Owca","0","1","Tytuł originału","Somatic Therapy for Healing Trauma","0","1","Jordan Dann","Czarna Owca","9788382527964","14.5","21.5","0","0.335","9788382527964","192","Twarda","2025","Ulecz się z traumy i odzyskaj spokój Terapia somatyczna pozwala uwolnić uwięziony w ciele stres emocjonalny i psychiczny. Jej zastosowanie umożliwia przetworzenie traumy i powrót do zdrowia. Techniki oparte na dowodach naukowych Dowiedz się, czym jest terapia somatyczna i jak działa, a także poznaj najważniejsze metody jej stosowania. Terapia somatyczna w praktyce Wykorzystaj ćwiczenia pisemne, pracę z ciałem i ćwiczenia oddechowe do regulacji układu nerwowego i przywrócenia równowagi umysłu oraz ciała. Spokój i lepsze życie w zasięgu ręki Odzyskaj grunt pod nogami i ciesz się stabilniejszym i szczęśliwszym życiem. *** Jordan Dann– dyplomowana psychoanalityczka zajmująca się terapią somatyczną i terapią par. Ukończyła zaawansowane szkolenie w zakresie terapii Gestalt i jest specjalistką w zakresie metod Somatic Experiencing oraz Imago Relationship. Prowadzi prywatną praktykę w Nowym Jorku i jest członkinią wydziału Gestalt Associates for Psychotherapy. Możesz ją obserwować na Instagramie (@jordandann).","Ulecz się z traumy i odzyskaj spokój Terapia somatyczna pozwala uwolnić uwięziony w ciele stres emocjonalny i psychiczny. Jej zastosowanie umożliwia przetworzenie traumy i powrót do zdrowia. Techniki oparte na dowodach naukowych Dowiedz się, czym jest terapia somatyczna i jak działa, a także poznaj najważniejsze metody jej stosowania. Terapia somatyczna w praktyce Wykorzystaj ćwiczenia pisemne, pracę z ciałem i ćwiczenia oddechowe do regulacji układu nerwowego i przywrócenia równowagi umysłu oraz ciała. Spokój i lepsze życie w zasięgu ręki Odzyskaj grunt pod nogami i ciesz się stabilniejszym i szczęśliwszym życiem. *** Jordan Dann– dyplomowana psychoanalityczka zajmująca się terapią somatyczną i terapią par. Ukończyła zaawansowane szkolenie w zakresie terapii Gestalt i jest specjalistką w zakresie metod Somatic Experiencing oraz Imago Relationship. Prowadzi prywatną praktykę w Nowym Jorku i jest członkinią wydziału Gestalt Associates for Psychotherapy. Możesz ją obserwować na Instagramie (@jordandann).","https://ksiegarniainternetowa.co.uk/img/product_images_new/488/1459488_01_somatyczna_terapia_traumy.300.jpg","Wszystkie książki > Poradniki,Wszystkie książki > Psychologia. Psychoterapia,Wszystkie książki > Uczucia. Emocje. Zmysły,Wszystkie książki > Stres. Agresja. Przemoc,Wszystkie książki > Psychologia. Psychoterapia,Wszystkie książki > Techniki psychologii i psychoterapii, Wydawnictwa > Czarna Owca, Autorzy > Jordan Dann","3","1","5.47","10.60","taxable","zero-rate"
"9788382829143","Psi Patrol. Kocham naklejać. Psiastyczni Przyjaciele Psi Patrol. Kocham naklejać. Psiastyczni Przyjaciele","Kod EAN","9788382829143","0","1","Tutuł","Psi Patrol. Kocham naklejać. Psiastyczni Przyjaciele Psi Patrol. Kocham naklejać. Psiastyczni Przyjaciele","0","1","Autor",,"0","1","Wydawnictwo","Media Service Zawada","0","1","Tytuł originału",,"0","1",,"Media Service Zawada","9788382829143","24.5","27.0","0","0.10","9788382829143","6","Miękka","2025","Dołącz do ulubionych bohaterów z Psi Patrol i baw się naklejkami jak nigdy dotąd!Zestaw „Psi Patrol. Psiastyczni Przyjaciele” to prawdziwa przygoda dla dzieci, które kochają zabawę z naklejkami i bohaterską ekipą z Zatoki Przygód. W środku czeka 70 wypukłych naklejek Psi Patrol, przedstawiających Chase’a, Marshalla, Skye, Rocky’ego i pozostałych pupilków w pełnej akcji odsłonie. Krótkie opowiadanie rozwija wyobraźnię, a wygodna teczka z rączką pozwala zabrać książkę wszędzie — do przedszkola, na wakacje, do dziadków. Książeczka z naklejkami Psi Patrol z serii „Kocham naklejać” to świetna okazja, by połączyć zabawę z rozwojem małej motoryki i twórczym myśleniem. Idealna jako prezent dla małych fanów bajki! Cechy produktu:  Aż 70 wypukłych naklejek z bohaterami Psi Patrol Poręczna teczka z rączką – wygodna do noszenia i przechowywania Opowiadanie inspirowane przygodami z Zatoki Przygód  Dodaj do koszyka i wyrusz z Psi Patrol na kolejną naklejkową misję!","Dołącz do ulubionych bohaterów z Psi Patrol i baw się naklejkami jak nigdy dotąd!Zestaw „Psi Patrol. Psiastyczni Przyjaciele” to prawdziwa przygoda dla dzieci, które kochają zabawę z naklejkami i bohaterską ekipą z Zatoki Przygód. W środku czeka 70 wypukłych naklejek Psi Patrol, przedstawiających Chase’a, Marshalla, Skye, Rocky’ego i pozostałych pupilków w pełnej akcji odsłonie. Krótkie opowiadanie rozwija wyobraźnię, a wygodna teczka z rączką pozwala zabrać książkę wszędzie — do przedszkola, na wakacje, do dziadków. Książeczka z naklejkami Psi Patrol z serii „Kocham naklejać” to świetna okazja, by połączyć zabawę z rozwojem małej motoryki i twórczym myśleniem. Idealna jako prezent dla małych fanów bajki! Cechy produktu:  Aż 70 wypukłych naklejek z bohaterami Psi Patrol Poręczna teczka z rączką – wygodna do noszenia i przechowywania Opowiadanie inspirowane przygodami z Zatoki Przygód  Dodaj do koszyka i wyrusz z Psi Patrol na kolejną naklejkową misję!","https://ksiegarniainternetowa.co.uk/img/product_images_new/024/1475024_01_psi_patrol_kocham_naklejac_psiastyczni_przyjaciele.300.jpg",,"5","1","2.86","6.00","taxable","zero-rate"
"9788368381153","Nieczuły casanova","Kod EAN","9788368381153","0","1","Tutuł","Nieczuły casanova","0","1","Autor","L.J. Shen","0","1","Wydawnictwo","LUNA","0","1","Tytuł originału","Cold Hearted Casanova","0","1","L.J. Shen","LUNA","9788368381153","13.5","20.5","0","0.405","9788368381153","448","Miękka ze skrzydełkami","2025","Miliarder Riggs Bates dobrze wie, że pieniądze nie kupią mu szczęścia. Utrzymuje swój majątek w sekrecie, a kobiety zmienia jak rękawiczki. Przynajmniej do momentu, gdy zostaje przyłapany na romansie z zamężną prezenterką przez jej ambitną asystentkę. Daphne Markham pragnie w życiu dwóch rzeczy: małżeństwa, które zapewni jej stabilność, i życia w Stanach. Gdy niedoszły narzeczony odchodzi, by „odnaleźć siebie”, a wiza pracownicza zbliża się do wygaśnięcia, dziewczyna decyduje się na drobny szantaż. Na szczęście Riggsowi również zależy na pozostaniu w Nowym Jorku, więc zaręczyny szybko dochodzą do skutku. Mimo początkowej niechęci Riggs i Daphne zaczynają z czasem zauważać, ile ich łączy. Małżeństwo, które miało być fałszywe, coraz bardziej przypomina prawdziwy związek. Pytanie jednak, czy i ona, i on będą mieli na tyle odwagi, by sięgnąć po upragnioną miłość…","Miliarder Riggs Bates dobrze wie, że pieniądze nie kupią mu szczęścia. Utrzymuje swój majątek w sekrecie, a kobiety zmienia jak rękawiczki. Przynajmniej do momentu, gdy zostaje przyłapany na romansie z zamężną prezenterką przez jej ambitną asystentkę. Daphne Markham pragnie w życiu dwóch rzeczy: małżeństwa, które zapewni jej stabilność, i życia w Stanach. Gdy niedoszły narzeczony odchodzi, by „odnaleźć siebie”, a wiza pracownicza zbliża się do wygaśnięcia, dziewczyna decyduje się na drobny szantaż. Na szczęście Riggsowi również zależy na pozostaniu w Nowym Jorku, więc zaręczyny szybko dochodzą do skutku. Mimo początkowej niechęci Riggs i Daphne zaczynają z czasem zauważać, ile ich łączy. Małżeństwo, które miało być fałszywe, coraz bardziej przypomina prawdziwy związek. Pytanie jednak, czy i ona, i on będą mieli na tyle odwagi, by sięgnąć po upragnioną miłość…","https://ksiegarniainternetowa.co.uk/img/product_images_new/885/1490885_01_nieczuly_casanova.300.jpg","Wszystkie książki > Romanse,Wszystkie książki > Powieść zagraniczna, Wydawnictwa > LUNA, Autorzy > L.J. Shen","3","1","6.98","13.80","taxable","zero-rate"
"9788321353371","To jej wina","Kod EAN","9788321353371","0","1","Tutuł","To jej wina","0","1","Autor","Emma Ångström","0","1","Wydawnictwo","LeTra","0","1","Tytuł originału","Det hon förtjänar","0","1","Emma Ångström","LeTra","9788321353371","13.5","21.5","0","0.38","9788321353371","352","Miękka ze skrzydełkami","2025","Niektóre związki mogą być niebezpieczne, a niektóre decyzje mogą kosztować życie… Fanny Karlsson dobiega trzydziestki, pracuje jako fizjoterapeutka i desperacko pragnie miłości. Jej przyjaciele pochłonięci są własnym życiem, a jedyną bliską jej osobą jest Maj-Britt, starsza pani, z którą spotyka się podczas spacerów z psem. Pewnego wieczoru Fanny natrafia na program telewizyjny o więźniach. Wystarczy jedno spojrzenie na Johana, skazanego za morderstwo, by poczuła, że musi go poznać. Wierzy, że jest w nim coś więcej – że tylko ona może go zrozumieć i się nim zaopiekować. Ich korespondencja przeradza się w relację, która stopniowo staje się pułapką bez wyjścia. W tym samym czasie Edda Nord porzuca błyskotliwą karierę w PR i zaczyna pracę w Fundacji Pomocy Kobietom. Chce pomagać innym, ale nie przeczuwa, że sama może znaleźć się w niebezpieczeństwie. Jej własne małżeństwo zaczyna się rozpadać, a historie podopiecznych otwierają jej oczy na rzeczywistość, której wcześniej nie dostrzegała. Losy bohaterek przecinają się, gdy zdesperowana Fanny zgłasza się do fundacji po pomoc – zaczyna rozumieć, że coś jest nie tak, ale jest już za późno. Johan nie zamierza pozwolić jej odejść. Edda robi wszystko, by ochronić kobietę, ale nieświadomie sprowadza na nią jeszcze większe niebezpieczeństwo. Czy mimo wszystko uda jej się uratować Fanny?","Niektóre związki mogą być niebezpieczne, a niektóre decyzje mogą kosztować życie… Fanny Karlsson dobiega trzydziestki, pracuje jako fizjoterapeutka i desperacko pragnie miłości. Jej przyjaciele pochłonięci są własnym życiem, a jedyną bliską jej osobą jest Maj-Britt, starsza pani, z którą spotyka się podczas spacerów z psem. Pewnego wieczoru Fanny natrafia na program telewizyjny o więźniach. Wystarczy jedno spojrzenie na Johana, skazanego za morderstwo, by poczuła, że musi go poznać. Wierzy, że jest w nim coś więcej – że tylko ona może go zrozumieć i się nim zaopiekować. Ich korespondencja przeradza się w relację, która stopniowo staje się pułapką bez wyjścia. W tym samym czasie Edda Nord porzuca błyskotliwą karierę w PR i zaczyna pracę w Fundacji Pomocy Kobietom. Chce pomagać innym, ale nie przeczuwa, że sama może znaleźć się w niebezpieczeństwie. Jej własne małżeństwo zaczyna się rozpadać, a historie podopiecznych otwierają jej oczy na rzeczywistość, której wcześniej nie dostrzegała. Losy bohaterek przecinają się, gdy zdesperowana Fanny zgłasza się do fundacji po pomoc – zaczyna rozumieć, że coś jest nie tak, ale jest już za późno. Johan nie zamierza pozwolić jej odejść. Edda robi wszystko, by ochronić kobietę, ale nieświadomie sprowadza na nią jeszcze większe niebezpieczeństwo. Czy mimo wszystko uda jej się uratować Fanny?","https://ksiegarniainternetowa.co.uk/img/product_images_new/515/1496515_01_to_jej_wina.300.jpg","Wszystkie książki > Powieść zagraniczna,Wszystkie książki > Sensacyjne i thrillery, Wydawnictwa > LeTra, Autorzy > Emma Ångström","3","1","5.82","11.70","taxable","zero-rate"
"9788384000250","Robert Lewandowski Fantastyczna 9","Kod EAN","9788384000250","0","1","Tutuł","Robert Lewandowski Fantastyczna 9","0","1","Autor","Maciej Słomiński","0","1","Wydawnictwo","RM","0","1","Tytuł originału",,"0","1","Maciej Słomiński","RM","9788384000250","14.0","20.5","0","0.44","9788384000250","416","Miękka","2025","Najlepszy polski piłkarz – pewnie wiecie, o kim mowa. Ale czy znacie szczegóły jego kariery? Dlaczego rozstał się z Legią? Kto zabrał go na obóz Znicza Pruszków? Dlaczego tak trudno mu było odejść z Lecha Poznań? Jak rozwijała się jego światowa kariera? I jak wyglądały kulisy jego przejścia do FC Barcelony? Autor dotarł do osób, które towarzyszyły Lewemu na każdym etapie jego sportowej drogi, począwszy od prezesów klubów, przez kolegów z boiska i trenerów, skończywszy na dziennikarzach, którzy widzieli, jak Robert strzela cztery gole Realowi Madryt czy pięć Wolfsburgowi w dziewięć minut. Sławomir Peszko, jeden z najlepszych kolegów Lewego, powiedział nam o hierarchii panującej w kadrze: najpierw jest selekcjoner, on wszystko konsultuje z Robertem, potem jest cała reszta piłkarzy. Chcecie wiedzieć więcej? Sięgnijcie po nową, zaktualizowaną biografię Roberta Lewandowskiego. Maciej Słomiński – pracował dla UEFA podczas Euro 2012 i jako polski korespondent brytyjskiego dziennika „The Guardian”. Publikował m.in. w „Fakcie”, „Rzeczpospolitej”, a od 2020 r. jest dziennikarzem portalu Interia. Oprócz biografii Roberta Lewandowskiego jest współautorem biografii Grzegorza Króla Przegrany. Od urodzenia w 1978 r. mieszka w Sopocie.","Najlepszy polski piłkarz – pewnie wiecie, o kim mowa. Ale czy znacie szczegóły jego kariery? Dlaczego rozstał się z Legią? Kto zabrał go na obóz Znicza Pruszków? Dlaczego tak trudno mu było odejść z Lecha Poznań? Jak rozwijała się jego światowa kariera? I jak wyglądały kulisy jego przejścia do FC Barcelony? Autor dotarł do osób, które towarzyszyły Lewemu na każdym etapie jego sportowej drogi, począwszy od prezesów klubów, przez kolegów z boiska i trenerów, skończywszy na dziennikarzach, którzy widzieli, jak Robert strzela cztery gole Realowi Madryt czy pięć Wolfsburgowi w dziewięć minut. Sławomir Peszko, jeden z najlepszych kolegów Lewego, powiedział nam o hierarchii panującej w kadrze: najpierw jest selekcjoner, on wszystko konsultuje z Robertem, potem jest cała reszta piłkarzy. Chcecie wiedzieć więcej? Sięgnijcie po nową, zaktualizowaną biografię Roberta Lewandowskiego. Maciej Słomiński – pracował dla UEFA podczas Euro 2012 i jako polski korespondent brytyjskiego dziennika „The Guardian”. Publikował m.in. w „Fakcie”, „Rzeczpospolitej”, a od 2020 r. jest dziennikarzem portalu Interia. Oprócz biografii Roberta Lewandowskiego jest współautorem biografii Grzegorza Króla Przegrany. Od urodzenia w 1978 r. mieszka w Sopocie.","https://ksiegarniainternetowa.co.uk/img/product_images_new/988/1527988_01_robert_lewandowski_fantastyczna_9.300.jpg","Wszystkie książki > Sport,Wszystkie książki > Sport,Wszystkie książki > Historia i teoria sportu. Sportowcy,Wszystkie książki > Sport,Wszystkie książki > Piłka nożna,Wszystkie książki > Biografie, Wydawnictwa > RM, Autorzy > Maciej Słomiński","3","1","5.73","11.70","taxable","zero-rate"
"9788367788649","Złodziejka wspomnień barwione brzegi","Kod EAN","9788367788649","0","1","Tutuł","Złodziejka wspomnień barwione brzegi","0","1","Autor","Renata Wasilewska","0","1","Wydawnictwo","BIAŁE PIÓRO","0","1","Tytuł originału",,"0","1","Renata Wasilewska","BIAŁE PIÓRO","9788367788649","14.5","21.0","0","0.425","9788367788649","354","Miękka barwione brzegi","2025","Czy zastanawialiście się kiedyś, jak by to było, gdybyśmy mogli pozbywać się niechcianych wspomnień? Wyrzucić z głowy wszystkie traumy, porażki i życiowe wpadki. Jak wolny byłby wtedy nasz umysł?! Złodziejka wspomnień jest właśnie próbą odpowiedzi na powyższe pytania. Ale nie jest to powieść psychologiczna. O nie! To przewrotna obyczajówka z wątkiem kryminalnym i szczyptą fantazji oraz ogromną dawką dobrego humoru, który z pewnością poprawi Wam samopoczucie. Nie zabraknie w niej również historii miłosnej, bez której każda powieść wygląda przecież „blado”. Obdarzona nietypowymi zdolnościami Matylda Ladro pomaga usunąć niechciane wspomnienia. W jej pracy towarzyszą i pomagają jej: podrywacz – Jerry Świstak oraz internetowa hakerka z zamiłowania – Zuza Swift. Ich rutynowy świat usług nietypowych zostaje zachwiany, gdy na horyzoncie pojawia się widmo morderstwa. Czy świeżo upieczonym detektywom amatorom uda się zapobiec zbrodni? Jakie niespodzianki napotkają? I czy nitka tajemnicy nie zaprowadzi ich przypadkiem do kłębka zagadek? Zanurzcie się w niesamowity świat złodziejki wspomnień i kota, który ją sobie wychował.","Czy zastanawialiście się kiedyś, jak by to było, gdybyśmy mogli pozbywać się niechcianych wspomnień? Wyrzucić z głowy wszystkie traumy, porażki i życiowe wpadki. Jak wolny byłby wtedy nasz umysł?! Złodziejka wspomnień jest właśnie próbą odpowiedzi na powyższe pytania. Ale nie jest to powieść psychologiczna. O nie! To przewrotna obyczajówka z wątkiem kryminalnym i szczyptą fantazji oraz ogromną dawką dobrego humoru, który z pewnością poprawi Wam samopoczucie. Nie zabraknie w niej również historii miłosnej, bez której każda powieść wygląda przecież „blado”. Obdarzona nietypowymi zdolnościami Matylda Ladro pomaga usunąć niechciane wspomnienia. W jej pracy towarzyszą i pomagają jej: podrywacz – Jerry Świstak oraz internetowa hakerka z zamiłowania – Zuza Swift. Ich rutynowy świat usług nietypowych zostaje zachwiany, gdy na horyzoncie pojawia się widmo morderstwa. Czy świeżo upieczonym detektywom amatorom uda się zapobiec zbrodni? Jakie niespodzianki napotkają? I czy nitka tajemnicy nie zaprowadzi ich przypadkiem do kłębka zagadek? Zanurzcie się w niesamowity świat złodziejki wspomnień i kota, który ją sobie wychował.","https://ksiegarniainternetowa.co.uk/img/product_images_new/104/1541104_01_zlodziejka_wspomnien.300.jpg","Wszystkie książki > Powieść polska,Wszystkie książki > Społeczno-obyczajowa,Wszystkie książki > Literatura kobieca, Wydawnictwa > BIAŁE PIÓRO, Autorzy > Renata Wasilewska","3","1","7.97","13.20","taxable","zero-rate"
"9788328910782","My Beloved Monster. Wydanie premium","Kod EAN","9788328910782","0","1","Tutuł","My Beloved Monster. Wydanie premium","0","1","Autor","Marta Łabęcka","0","1","Wydawnictwo","BeYA","0","1","Tytuł originału",,"0","1","Marta Łabęcka","BeYA","9788328910782","14.0","20.8","0","0.53","9788328910782","648","Twarda barwione brzegi","2025","Dlaczego to zrobiłeś, Chad?! Norwood w Karolinie Północnej uchodziło za najspokojniejsze miejsce na świecie. Mieszkańcy znali się doskonale ― byli świadomi radości i smutków swoich sąsiadów, spędzali razem czas, przyjaźnili się ze sobą. W Norwood nigdy nie dzieje się nic złego ― powtarzano. Dorośli wypowiadali te słowa z łagodnym spokojem, młodzież z pewną irytacją. Przy całej swojej sielankowości bowiem ich miasteczko było po prostu nudne. Aż do dnia, w którym Chadwick Myers postanowił ten spokój zburzyć i wymierzył broń w swoich najlepszych przyjaciół. Nieobecność w szkole jego dziewczyny Holly Wilson uczyniła ją w oczach wszystkich współwinną okrutnej zbrodni, w wyniku której miasteczko Norwood znalazło się nagle na pierwszych stronach gazet w całej Ameryce. Co się kryło za straszliwym czynem ukochanego Holly? Czy Chadwick Myers naprawdę był takim potworem, za jakiego mają go mieszkańcy Norwood? Czy dziewczynie uda się dotrzeć do prawdy?","Dlaczego to zrobiłeś, Chad?! Norwood w Karolinie Północnej uchodziło za najspokojniejsze miejsce na świecie. Mieszkańcy znali się doskonale ― byli świadomi radości i smutków swoich sąsiadów, spędzali razem czas, przyjaźnili się ze sobą. W Norwood nigdy nie dzieje się nic złego ― powtarzano. Dorośli wypowiadali te słowa z łagodnym spokojem, młodzież z pewną irytacją. Przy całej swojej sielankowości bowiem ich miasteczko było po prostu nudne. Aż do dnia, w którym Chadwick Myers postanowił ten spokój zburzyć i wymierzył broń w swoich najlepszych przyjaciół. Nieobecność w szkole jego dziewczyny Holly Wilson uczyniła ją w oczach wszystkich współwinną okrutnej zbrodni, w wyniku której miasteczko Norwood znalazło się nagle na pierwszych stronach gazet w całej Ameryce. Co się kryło za straszliwym czynem ukochanego Holly? Czy Chadwick Myers naprawdę był takim potworem, za jakiego mają go mieszkańcy Norwood? Czy dziewczynie uda się dotrzeć do prawdy?","https://ksiegarniainternetowa.co.uk/img/product_images_new/858/1649858_01_my_beloved_monster_ilustrowane_brzegi.300.jpg","Wszystkie książki > Dla dzieci i młodzieży,Wszystkie książki > Literatura dla młodzieży, Wydawnictwa > BeYA, Autorzy > Marta Łabęcka","3","1","8.73","16.80","taxable","zero-rate"
"9788368317879","Niezwykłe objawienia ks. Jerzego Popiełuszki we Włoszech","Kod EAN","9788368317879","0","1","Tutuł","Niezwykłe objawienia ks. Jerzego Popiełuszki we Włoszech","0","1","Autor","Milena Kindziuk , Józef Naumowicz","0","1","Wydawnictwo","Esprit","0","1","Tytuł originału",,"0","1","Milena Kindziuk , Józef Naumowicz","Esprit","9788368317879","13.0","20.0","0","0.268","9788368317879","240","Miękka ze skrzydełkami","2025","Objawienia ks. Jerzego Popiełuszki, doświadczane od kilkunastu lat przez Francescę Sgobbi z Fiumicello we Włoszech, to unikatowy fenomen na skalę światową. Błogosławiony kapłan przekazuje jej duchowe przesłania, także o swojej męczeńskiej śmierci. Ks. prof. Józef Naumowicz i dr Milena Kindziuk odwiedzili wizjonerkę i opisali jej życie oraz objawienia w swojej najnowszej książce. Co chce nam dziś powiedzieć ks. Popiełuszko? I dlaczego właśnie teraz?","Objawienia ks. Jerzego Popiełuszki, doświadczane od kilkunastu lat przez Francescę Sgobbi z Fiumicello we Włoszech, to unikatowy fenomen na skalę światową. Błogosławiony kapłan przekazuje jej duchowe przesłania, także o swojej męczeńskiej śmierci. Ks. prof. Józef Naumowicz i dr Milena Kindziuk odwiedzili wizjonerkę i opisali jej życie oraz objawienia w swojej najnowszej książce. Co chce nam dziś powiedzieć ks. Popiełuszko? I dlaczego właśnie teraz?","https://ksiegarniainternetowa.co.uk/img/product_images_new/426/1549426_01_niezwykle_objawienia_ks_jerzego_popieluszki_we_wloszech.300.jpg","Wszystkie książki > Literatura religijna,Wszystkie książki > Religia i wiara,Wszystkie książki > Historia religii i kościoła. Duchowni, Wydawnictwa > Esprit, Autorzy > Milena Kindziuk , Józef Naumowicz","3","1","6.44","9.60","taxable","zero-rate"
"9788368367614","Siedem skór Esther Wilding","Kod EAN","9788368367614","0","1","Tutuł","Siedem skór Esther Wilding","0","1","Autor","Holly Ringland","0","1","Wydawnictwo","MARGINESY","0","1","Tytuł originału","The Seven Skins of Esther Wilding","0","1","Holly Ringland","MARGINESY","9788368367614","13.5","21.0","0","0.554","9788368367614","600","Miękka ze skrzydełkami","2025","Esther Wilding jechała do domu drogą wzdłuż wybrzeża dokładnie w rocznicę tego dnia, gdy jej siostra weszła do morza i zaginęła. Teraz, pod wieczór, światło było boleśnie złote.  Przejmująca i magiczna powieść o żałobie, odwadze, przemianie i sile napisana przez autorkę międzynarodowego bestsellera Wszystkie kwiaty Alice Hart  Wydaje się, że część odpowiedzi kryje się w pamiętniku, do którego dziewczyna wkleiła siedem ilustracji przedstawiających tajemnicze postacie i do każdej dołączyła zagadkowe wersy. By podążyć śladami ukochanej siostry, Esther wyrusza z Tasmanii do Kopenhagi. Podczas długiej podróży, która zaprowadzi ją aż na Wyspy Owcze, odnajdzie bohaterki nordyckich legend i baśni, ale też żywe kobiety gotowe podzielić się swoją mocą i mądrością.  Siedem skór Esther Wildingto poruszająca powieść o siostrzanej więzi, o miłości i o przemianie.","Esther Wilding jechała do domu drogą wzdłuż wybrzeża dokładnie w rocznicę tego dnia, gdy jej siostra weszła do morza i zaginęła. Teraz, pod wieczór, światło było boleśnie złote.  Przejmująca i magiczna powieść o żałobie, odwadze, przemianie i sile napisana przez autorkę międzynarodowego bestsellera Wszystkie kwiaty Alice Hart  Wydaje się, że część odpowiedzi kryje się w pamiętniku, do którego dziewczyna wkleiła siedem ilustracji przedstawiających tajemnicze postacie i do każdej dołączyła zagadkowe wersy. By podążyć śladami ukochanej siostry, Esther wyrusza z Tasmanii do Kopenhagi. Podczas długiej podróży, która zaprowadzi ją aż na Wyspy Owcze, odnajdzie bohaterki nordyckich legend i baśni, ale też żywe kobiety gotowe podzielić się swoją mocą i mądrością.  Siedem skór Esther Wildingto poruszająca powieść o siostrzanej więzi, o miłości i o przemianie.","https://ksiegarniainternetowa.co.uk/img/product_images_new/306/1567306_01_siedem_skor_esther_wilding.300.jpg","Wszystkie książki > Sensacyjne i thrillery,Wszystkie książki > Powieść zagraniczna, Wydawnictwa > MARGINESY, Autorzy > Holly Ringland","3","1","6.98","13.80","taxable","zero-rate"
"9788383298979","Ballada dla Adeli","Kod EAN","9788383298979","0","1","Tutuł","Ballada dla Adeli","0","1","Autor","Anna Stryjewska","0","1","Wydawnictwo","Skarpa Warszawska","0","1","Tytuł originału",,"0","1","Anna Stryjewska","Skarpa Warszawska","9788383298979","13.5","20.5","0","0.275","9788383298979","352","Miękka","2025","Bełdów, kwiecień 1947 Trwa msza rezurekcyjna, mieszkańcy wioski celebrują kolejne święta Wielkiej Nocy w wyzwolonej Polsce. Pod parkanem kościoła zbierają się miejscowi żebracy - ofiary wojny, sieroty, chorzy i okaleczeni. Wśród nich pojawia się nowy. Skulony, w podartych łachmanach klęczy i gra na skrzypcach, które nie mają strun. Mimo, iż instrument nie wydaje z siebie żadnego dźwięku, odnosi się wrażenie, jakby skrzypek słyszał i czuł każdą wybrzmiewającą nutę. Jego osoba zwraca uwagę wychodzącej ze świątyni wiejskiej nauczycielki, Alicji. Młoda, ambitna kobieta wysnuwa przypuszczenie, że za tym dziwnym zachowaniem kryje się nieprzeciętny talent. Ciąg kolejnych wydarzeń tylko ją w tym przekonaniu utwierdza. Więcej, okazuje się, że mężczyzna przeszedł przez obozowe piekło. Polska Ludowa, nowy ład i dwoje doświadczonych, skrywających bolesną tajemnicę ludzi, którym los skrzyżował te same drogi nie bez powodu. A w tle piękna, pełna miłości ballada niosąca nie tylko ukojenie, ale również tęsknotę za czymś dawno utraconym. Wzruszająca, utkana z emocji historia o ludzkim, przekornym losie, różnych obliczach człowieczeństwa, demonach przeszłości i odnajdywaniu siebie w nowej rzeczywistości.","Bełdów, kwiecień 1947 Trwa msza rezurekcyjna, mieszkańcy wioski celebrują kolejne święta Wielkiej Nocy w wyzwolonej Polsce. Pod parkanem kościoła zbierają się miejscowi żebracy - ofiary wojny, sieroty, chorzy i okaleczeni. Wśród nich pojawia się nowy. Skulony, w podartych łachmanach klęczy i gra na skrzypcach, które nie mają strun. Mimo, iż instrument nie wydaje z siebie żadnego dźwięku, odnosi się wrażenie, jakby skrzypek słyszał i czuł każdą wybrzmiewającą nutę. Jego osoba zwraca uwagę wychodzącej ze świątyni wiejskiej nauczycielki, Alicji. Młoda, ambitna kobieta wysnuwa przypuszczenie, że za tym dziwnym zachowaniem kryje się nieprzeciętny talent. Ciąg kolejnych wydarzeń tylko ją w tym przekonaniu utwierdza. Więcej, okazuje się, że mężczyzna przeszedł przez obozowe piekło. Polska Ludowa, nowy ład i dwoje doświadczonych, skrywających bolesną tajemnicę ludzi, którym los skrzyżował te same drogi nie bez powodu. A w tle piękna, pełna miłości ballada niosąca nie tylko ukojenie, ale również tęsknotę za czymś dawno utraconym. Wzruszająca, utkana z emocji historia o ludzkim, przekornym losie, różnych obliczach człowieczeństwa, demonach przeszłości i odnajdywaniu siebie w nowej rzeczywistości.","https://ksiegarniainternetowa.co.uk/img/product_images_new/041/1570041_01_ballada_dla_adeli.300.jpg","Wszystkie książki > Społeczno-obyczajowa,Wszystkie książki > Literatura kobieca,Wszystkie książki > Powieść polska, Wydawnictwa > Skarpa Warszawska, Autorzy > Anna Stryjewska","3","1","5.29","10.60","taxable","zero-rate"
